Unknown,STPIB/Import/29092010/0050/25610,Laptop - Macbook Pro,USD,7767.00,7767.00,354175.20, 33-15-10-2010 ,15/10/2010,2230404,15/10/2010,357717.00,,,Outright Purchase,,52627.00,Bangalore
Unknown,STPIB/IMP/17112004/0034/28096,Computersystems with accessories,USD,10784.00,10784.00,363346.40,50/2004,02/12/2004,722509,02/12/2004,499391.00,89161.00,,Outright Purchase,,89161.30,Bangalore
Unknown,STPIB/Import/21092011/0062/23961  Dt.26-9-2011,Laptop With Accessories,USD,7361.00,7361.00,365105.60,21/11-12,25/10/2011,4966976,19/10/2011,368756.66,,,Outright Purchase,,54252.00,Bangalore
Unknown,STPIB/Import/15012010/0029/37146,Networking Equipment with Accessories,USD,8160.00,8160.00,380256.00, 45-25/01/2010 ,25/01/2010,326328,02/02/2010,384096.58,,,Outright Purchase,,52559.00,Bangalore
Unknown,STPIB/Import/14122010/0110/36017,Dell Latitude E-6510,USD,8250.00,8250.00,380737.50, 37-23-12-2010 ,23/12/2010,2456713,12/20/100,384547.21,,,Outright Purchase,,56575.00,Bangalore
Unknown,STPIB/Import/16122009/0028/33221,Laptop with Accessories,USD,8150.00,8150.00,384680.00, 38-12/01/2010 ,12/01/2010,100184,11/01/2010,388565.27,,,Outright Purchase,,25358.00,Bangalore
Unknown,STPIB/Import/23042010/0033/2971,Communication Equpiment ,USD,8355.00,8355.00,383494.50, 11 - 29.04.2010 ,29/04/2010,395884,27/04/2010,387367.00,,,Outright Purchase,,61271.00,Bangalore
Unknown,STPIB/Import/22122010/0156/37208,Sound Station IP 7000,USD,9963.00,9963.00,399575.26, 44-10-01-2011 ,10/01/2011,2484931,17/12/2010,402437.00,,,Outright Purchase,,59207.00,Bangalore
Unknown,STPIB/IMP/01112004/0109/26806,Computer Systems with accessories,USD,8795.00,8790.64,403250.55,46-2004,19/10/2004,709369,03/11/2004,407283.00,72716.00,,Outright Purchase,,72716.29,Bangalore
Unknown,STPIB/Import/24012011/0030/40864,Macbook Pro - Appco112,USD,8807.00,8807.00,404681.65, 51-21-02-2011 ,21/02/2011,2765874,14/02/2011,408728.48,,,Outright Purchase,,60132.00,Bangalore
